Year,Mo,Dy,Hr,Mn,Sec,Tsu,Name,Lat,Long,focal depth,Mag,MMI Int,Deaths,Det,Injuries,Det,Damage Mill$,Det,Houses Destoyed,Det,Houses Damaged,Det
1987,11,30,19,23,19.5,Tsu,ALASKA: YAKUTAT,58.679,-142.786,10,7.9,6,,,,,,1,,,,
1987,12,17,2,8,19.9,,JAPAN: HONSHU: CHIBA PERFECTURE/ TOKYO,35.362,140.214,63,6,8,2,1,,,5,2,,,,
1988,1,3,21,32,25.3,,CHINA: LINGWU,38.111,106.336,14,5.5,,,,60,2,,3,10000,4,,
1988,1,9,1,2,46.7,,ALBANIA: TIRANA/ ULCINJ-BAR,41.246,19.63,24,5.8,7,,,,,,2,,,,
1988,1,22,0,35,58,,AUSTRALIA: TENNANT CREEK,-19.847,133.803,5,6.3,,,,,,,2,,,,
1988,1,22,12,4,57.8,,AUSTRALIA: TENNANT CREEK,-19.829,133.882,5,6.7,9,,,,,,2,,,,
1988,2,5,14,1,2.7,Tsu,CHILE: TALTAL,-24.753,-70.433,37,6.7,,,,,,,1,,,,
1988,2,6,14,50,45.2,,BANGLADESH: SYLHET; INDIA: TIPURA-ASSAM,24.688,91.57,33,5.8,,2,1,100,2,,2,,,,
1988,3,6,22,35,36.9,Tsu,ALASKA: GULF OF ALASKA: ANCHORAGE,57.262,-142.747,15,7.8,5,,,,,,1,,,,
1988,3,30,2,12,42.8,,IRAN: DEH DASHT/ BAHBAHAN,30.89,50.194,33,5.7,,,,,,,2,,,,
1988,6,19,20,19,52.6,,PHILIPPINES: MINDORO: SAN JOSE/ CALAPAN,12.376,121.067,17,6.2,7,2,1,2,1,,2,,,,
1988,6,24,2,6,26.3,Tsu,PHILIPPINES: LUZON: LAOAG,18.606,121.013,53,5.4,,,,,,,,,,,
1988,7,5,20,32,7.2,Tsu,PAPUA NEW GUINEA: NEW BRITAIN: KANDRIAN/ ARAWE,-5.964,148.78,53,6.8,5,,,,,,2,,,,
1988,7,20,23,15,36.6,,TAIWAN: HUALIEN/ SU-HUA,23.902,121.598,51,5.7,,1,1,1,1,,1,,,,
1988,8,6,0,36,24.6,Tsu,MYANMAR (BURMA); INDIA: GAUHATI/ SIBSAGAR/ IMPHAL,25.149,95.127,91,7.2,6,38,1,,,1,2,,,,
1988,8,10,4,38,29.2,Tsu,SOLOMON ISLANDS: SAN CRISTOBAL/ GUADALCANAL,-10.258,160.896,36,7.6,,,,,,,,,,,
1988,8,11,16,4,45.6,,IRAN: S/ MAMASANI/ BUSHEHR/ NURABAD,29.974,51.679,33,6.1,,1,1,,,,2,,,,
1988,8,20,23,9,9.5,,NEPAL-INDIA: KATHMANDU/ BIHAR,26.755,86.616,57,6.6,8,1091,4,,,131.5,4,,,,
1988,9,6,0,42,33.7,,PAPUA NEW GUINEA: KAIAPIT (LANDSLIDE GENERATED),-6.06,146.23,0,4.3,,74,2,,,,2,,,,
1988,9,25,20,52,14.7,,TAJIKISTAN: ROSHTKALA/ KHOROG,37.18,71.811,11,5,6,,,,,,2,,,,
1988,10,16,12,34,5.6,,GREECE: IONIAN SEA: KILINI/ VARTHOLOMION,37.938,20.932,25,5.8,8,,,,,,2,,,,
1988,10,31,10,12,58.4,,ALGERIA: BLIDA/ MEDEA-ALGIERS,36.443,2.759,12,5.6,,,,,,,2,,,,
1988,11,3,14,47,10.7,,GUATEMALA: S PALIN/ SAN VICENTE PACAYA,13.881,-90.45,69,6,6,5,1,,2,,2,,,,
1988,11,3,19,42,18.1,,PUERTO RICO: MONA PASSAGE: CATANO,19.08,-67.256,33,5.7,5,,,,,,2,,,,
1988,11,6,13,3,19.3,,CHINA: YUNNAN PROVINCE,22.789,99.611,18,7.3,10,738,3,3900,4,269,4,412000,4,,
1988,11,6,13,15,43.3,,CHINA: YUNNAN PROVINCE,23.181,99.439,10,6.4,,,,,,,,,,,
1988,11,10,1,17,49.4,,CHINA: E/ QINZHOU-FANGCHENG/ NANNING,21.23,108.545,10,4.6,,,,71,2,,1,,,,
1988,11,12,3,34,48.6,,JAMAICA: ST ANDREW/ JACKS HILL,18.068,-76.597,16,4.7,6,,,,,,2,,,,
1988,11,17,6,55,46,,PHILIPPINES: SAMAR: CATARMAN/ CATBALOGAN,12.399,124.537,19,6.6,6,,,29,1,,1,,,,
1988,11,21,16,55,52.5,,AZORES: SAO MIGUEL ISLAND,37.938,-26.142,11,5.3,7,,,,,,2,,,,
1988,11,25,23,46,4.5,,CANADA: QUEBEC: SAGUENAY/ QUEBEC CITY,48.117,-71.183,29,5.8,7,,,,,,2,,,,
1988,12,7,7,41,24.2,,ARMENIA: LENINAKAN/ SPITAK/ KIROVAKAN,40.987,44.185,5,6.8,10,25000,4,,,16200,4,,4,,
1989,1,22,23,2,7.1,,TAJIKISTAN: SHARORA/ GISSAR,38.465,68.694,33,5.3,7,274,3,,,24.8,3,,,,
1989,3,8,11,44,32.3,,INDONESIA: MOLUCCA PASSAGE: MOROTAI/ TANAWANGU,1.031,126.189,32,5.6,,,,,,,3,,,,
1989,3,10,8,0,48.7,,TURKEY: ERZURUM/ KARS,40.027,41.816,10,4.4,,,,,,,2,,,,
1989,3,10,14,14,10.2,,PAPUA NEW GUINEA: NEW BRITAIN: RABAUL,-4.346,152.797,53,5.4,5,1,1,,,,2,,,,
1989,3,10,21,49,45.8,,MALAWI: SALIMA/ DEDZA/ MOHINJI,-13.702,34.42,30,6.1,,9,1,100,2,28,4,,,,
1989,4,15,20,34,8.9,,CHINA: SICHUAN PROVINCE: BATANG,29.987,99.195,13,6.2,,11,1,42,1,164,4,,,,
1989,4,25,14,29,0.5,,MEXICO: MEXICO CITY/ ACAPULCO,16.773,-99.328,19,6.8,6,3,1,,,,2,,,,
1989,5,3,9,13,24.2,,IRAN: SW/ SHIRAZ/ MAMASANI,29.964,51.655,33,5.1,,,,,,,3,,,,
1989,5,4,0,22,6.7,,VENEZUELA: FALCON/ CARABOBO/ CARACAS,11.038,-68.27,16,5.2,,,,,,,2,,,,
1989,5,7,0,38,18.5,,CHINA: YUNNAN PROVINCE: GENGMA/ LANCANG/ MENGLIAN,23.553,99.526,33,5.6,,1,1,91,2,54,4,5300,4,,
1989,5,23,10,54,46.3,Tsu,MACQUARIE ISLAND: MACQUARIE STATION; NEW ZEALAND,-52.341,160.568,10,8.2,7,,,,,,1,,,,
1989,5,27,20,8,37.3,,IRAN: DO GOBADAN/ FARS/ YASUJ,30.167,50.921,31,5.8,,114,3,,,5,2,,,,
1989,6,12,0,4,9.7,,BANGLADESH: BANARIPARA,21.861,89.763,6,5.1,,1,1,,,,2,,,,
1989,6,25,20,37,32.4,,ECUADOR: ESMERALDAS/ GUAYAQUIL,1.134,-79.616,15,6.1,7,,,,,,2,,,,
1989,6,26,3,27,3.9,Tsu,HAWAIIAN ISLANDS: PUNA DISTRICT,19.362,-155.083,9,6.1,6,,,5,1,,2,105,3,,
1989,6,26,10,38,39.4,,AZORES: GRACIOSA/ TERCEIRA,39.112,-28.242,11,5.7,6,,,,,,2,,,,
1989,7,9,2,9,9.1,,JAPAN: HONSHU: ITO/ AJIRO,34.942,139.193,5,5,6,,,,,,2,,,,
1989,7,14,20,42,40,,INDONESIA: TIMOR: ALOR,-8.081,125.129,10,6.2,,,,,,,2,,,,
1989,8,1,0,18,4.8,,INDONESIA: KURIMA DISTRICT/ BALIEM RIVER,-4.511,139.022,14,5.8,,120,3,,,1,2,,,,
1989,8,3,7,42,40.8,,RUSSIA: GROZNYY/ BUYNAKSK,43.522,45.362,18,5,6,1,1,,,,2,,,,
1989,8,20,11,16,56.5,,DJIBOUTI: GALAFI/ YABAKI,11.766,41.942,12,6.3,9,2,1,2,1,,1,,,,
1989,9,4,5,20,55.9,,INDONESIA: TEMBAGAPURA,-4.219,136.667,9,6,,,,,,,2,,,,
1989,9,4,13,14,58.2,Tsu,ALASKA,55.543,-156.835,11,6.9,,,,,,,,,,,
1989,9,22,2,25,50.8,,CHINA: SICHUAN PROVINCE: XIAOJIN COUNTY,31.583,102.433,15,6.1,,1,1,151,3,,3,4270,4,,
1989,10,1,2,59,6.3,,IRAN: DEH BORZORG-E SISAKHT,30.96,51.421,42,4.7,,,,,,,2,,,,
1989,10,18,0,4,15.2,Tsu,CALIFORNIA: LOMA PRIETA,37.036,-121.883,19,6.9,9,62,2,3757,4,5600,4,,3,,
1989,10,18,14,57,22.4,,CHINA: SHANXI AND HEBEI PROVINCES; DATONG,39.893,113.884,10,5.3,8,29,1,193,3,,3,30000,4,,
1989,10,29,5,25,38.2,Tsu,JAPAN: N. HONSHU ISLAND,39.571,143.333,10,6.6,,,,,,,,,,,
1989,10,29,19,9,12.9,Tsu,ALGERIA: ALGIERS/ CHERCHELL/ TIPAZA,36.788,2.448,6,5.7,8,30,1,245,3,5,2,,,,
1989,11,1,10,25,52.2,Tsu,PUERTO RICO: MONA PASSAGE,18.986,-68.833,26,4.4,,,,,,,,,,,
1989,11,1,18,25,34.9,Tsu,JAPAN: HONSHU: N/ AOMORI/ MISAWA,39.837,142.76,29,7.4,6,,,,,,1,,,,
1989,11,20,3,21,7.8,,CHINA: SICHUAN PROVINCE: JIANGBEI COUNTY,29.882,106.804,33,4.7,,4,1,161,3,5,2,5000,4,53000,4
1989,11,20,4,19,4.6,,IRAN: SHAHDAD/ KERMAN PROVINCE,29.892,57.718,18,5.9,,3,1,45,1,,1,,,,
1989,12,15,18,43,45,,PHILIPPINES: MINDANAO: COTABATO/ DAVAO,8.337,126.729,24,7.5,6,2,1,,3,1,2,,,,
1989,12,27,23,26,57,,AUSTRALIA: NEWCASTLE,-32.967,151.619,10,5.4,8,12,1,100,2,1000,4,,,,
1990,2,8,7,15,32.2,Tsu,PHILIPPINES: BOHOL/ CEBU/ CAGAYAN DE ORO/ CAMIGUIN,9.755,124.694,26,6.6,7,,2,300,3,0.9,1,,,600,3
1990,2,20,6,53,39.8,Tsu,JAPAN: NEAR S. COAST OF HONSHU,34.706,139.252,14,6.4,,,,,,,,,,,
1990,2,28,23,43,36.6,,CALIFORNIA: S/ CLAREMONT/ COVINA,34.14,-117.7,5,5.5,7,,,30,1,12.7,3,,,,
1990,3,3,12,16,27.9,,FIJI ISLANDS,-22.122,175.163,33,7.6,,,,,,,,,,,
1990,3,4,19,46,19.6,,PAKISTAN: KALAT/ QUETTA/ MASTUNG,28.925,66.331,10,6.1,,11,1,40,1,1,2,,,,3
1990,3,25,13,22,55.6,Tsu,COSTA RICA: PUNTARENAS/ SAN JOSE,9.919,-84.808,22,7,8,,,10,1,,2,,,60,2
1990,3,25,14,17,18.8,,TAJIKISTAN: PAMIR MOUNTAINS,37.034,72.942,33,6.3,6,,,,,,1,,,,
1990,3,26,22,47,16.7,,PHILIPPINES: SANTIAGO,9.253,125.606,39,5.5,4,1,1,2,1,,1,,,,
1990,4,2,13,46,31.7,,UNITED KINGDOM: MANCHESTER/ LIVERPOOL,52.314,-2.985,18,4.7,6,,,,,,1,,,,2
1990,4,5,21,12,35.5,Tsu,GUAM; NORTHERN MARIANA ISLANDS: SAIPAN,15.125,147.596,11,7.5,4,,,,,,,,,,
1990,4,17,1,59,33.4,,CHINA: S XINJIANG: WUQIA COUNTY,39.436,74.9,33,6.2,,,,2,1,,2,,3,,
1990,4,18,13,39,19,,INDONESIA: MINAHASSA PENINSULA: BOLAANG-GORONTALO,1.186,122.857,26,7.6,,3,1,25,1,,3,,,1140,4
1990,4,18,19,38,8.9,,IRAN: HANNA,31.107,51.678,47,4.7,,,,,,,1,,,,
1990,4,26,9,37,15,,CHINA: QINGHAI PROVINCE: GANGHE-XINGHAI,35.986,100.245,8,6.9,,126,3,2049,4,58.35,4,66800,4,66800,4
1990,5,5,7,21,29.5,,ITALY: POTENZA,40.775,15.766,10,5.4,7,2,1,16,1,,2,,,,
1990,5,13,4,23,9.6,,NEW ZEALAND: DANNEVIRKE/ WELLINGTON,-40.296,176.064,21,6.3,8,,,,,,2,,,,
1990,5,20,2,22,1.6,,SUDAN: JUBA/ MAYA; UGANDA: NAKURA,5.121,32.145,15,7.1,,31,1,,,,1,,,,
1990,5,24,20,0,8.1,,SUDAN: JUBA/ KAPENGURIA,5.358,31.848,16,7,,,,,,,1,,,,
1990,5,30,2,34,5.8,,PERU: MOYABAMBA-RIOJO,-6.016,-77.229,24,6.5,6,200,3,8130,4,1,2,,,,
1990,5,30,10,40,6.1,,ROMANIA: BUCHAREST/ BRAILA/ BRASOV,45.841,26.668,89,6.7,6,14,1,700,3,23.7,3,,,,
1990,5,31,0,17,47.8,,ROMANIA: KISHINEV/ CIS,45.811,26.769,88,6.1,5,,,,,,1,,,,
1990,6,8,0,31,50,,COSTA RICA: SANTIAGO DE PURISCAL,9.855,-84.327,10,4.6,,,,,,,1,,,14,1
1990,6,9,1,14,34.5,,PERU: N/ RIOJA/ MOYOBAMBA/ IQUITOS,-6.062,-77.136,26,4.9,6,1,1,,,,1,14,1,,
1990,6,14,7,40,56.2,,PHILIPPINES: CULASI/ PANAY,11.76,121.899,18,7.1,6,4,1,15,1,,2,,,,
1990,6,14,12,47,28.8,,KAZAKHSTAN: UST/ ZAYSAN,47.869,85.076,58,6.8,5,1,1,,,,3,3000,4,,
1990,6,17,4,51,45.5,,PAKISTAN: BALUCHISTAN,27.398,65.719,15,6.3,,,,6,1,,1,,,,
1990,6,20,21,0,9.9,,IRAN: RASHT/ QAZVIN/ ZANJAN/ RUDBAR/ MANJIL,36.957,49.409,19,7.7,7,50000,4,105000,4,8000,4,,4,,
1990,6,21,9,2,14.6,,IRAN: LOWSHAN/ MANJIL,36.636,49.799,15,5.3,,20,1,,,,1,,,,
1990,7,6,0,16,20.4,,INDONESIA: JAVA: W/ KUNINGAN/ MAJALENGA,-6.904,108.12,14,4.8,,,,103,3,,3,10300,4,,
1990,7,13,14,20,43.4,,AFGHANISTAN: HINDU KUSH: PIK LENINA,36.415,70.789,217,5.6,4,43,1,,,,,,,,
1990,7,16,7,26,34.6,,PHILIPPINES: BAGUIO/ CABANATUAN/ DAGUPAN,15.679,121.172,25,7.8,9,2412,4,3000,4,369.6,4,,,,
1990,7,18,11,29,24.9,,TURKEY: CAMELI/ DENIZLI,36.99,29.595,17,5.1,,,,,,,2,,,393,3
1990,7,27,12,37,59.5,,VANUATU ISLANDS: ESPIRITU SANTO,-15.355,167.464,126,6.4,5,,,2,1,,2,,,,3
1990,8,3,9,15,6.1,,KAZAKHSTAN: AKKAL/ UST,47.963,84.961,33,6.1,7,,,8,1,,2,500,3,,
1990,8,11,2,59,54.9,,ECUADOR: PAMASQUI/ QUITO,-0.059,-78.449,5,4.4,,4,1,10,1,,3,,,1300,4
1990,9,23,21,13,7.4,Tsu,JAPAN: W. OF BONIN ISLANDS/ IZU IS.,33.267,138.643,10,6.5,,,,,,,,,,,
1990,9,26,23,8,23.9,,SOUTH AFRICA: WELKOM,-28.014,26.727,5,4.2,,2,1,5,1,,1,,,,
1990,9,27,21,12,32.5,,KAZAKHSTAN: ZAYSAN,47.903,84.961,33,4.5,6,,,,,,1,,,,
1990,10,18,9,30,44.4,,SOUTH AFRICA: CHARLETONVILLE,-26.39,27.349,5,4,,10,1,6,1,,,,,,
1990,10,20,8,7,27.5,,CHINA: GANSU PROVINCE: TIANZHU,37.093,103.781,12,5.8,4,7,1,92,2,,3,87000,4,,
1990,10,25,4,53,59.9,,AFGHANISTAN: HINDU KUSH: CHITRAL/ MARDAN/ MALAKAND,35.121,70.486,114,6,4,11,1,250,3,,1,,,,
1990,11,6,18,45,52.2,,IRAN: S/ DARAB,28.251,55.462,11,6.7,,22,1,100,2,232.3,4,,,,
1990,11,15,2,34,32.4,,INDONESIA: N SUMATERA/ BLANGKEJEREN/ KUTACANE,3.908,97.457,48,6.8,,1,1,32,1,2.1,2,,,,
1990,11,27,4,37,58.5,,BALKANS NW: BOSNIA-HERZEGOVINA: TITOGRAD,43.853,16.633,24,5.6,8,,,10,1,,2,,,,
1990,12,1,18,9,28.8,,KYRGYZSTAN: UZGEN,40.854,73.553,29,4.6,6,,,,,,3,,,1110,4
1990,12,13,0,24,25.7,Tsu,ITALY: SICILY: CARLENTINI,37.3,15.438,11,5.3,7,19,1,200,3,500,4,,,,
1990,12,13,3,1,48,,TAIWAN: HUALIEN/ TAIPEI,23.916,121.636,12,6.2,4,2,1,3,1,,1,,,,
1990,12,13,19,50,17.8,Tsu,TAIWAN: HUA-LIEN,23.722,121.627,10,6.3,5,,,,,,1,,,,
1990,12,21,6,57,42.9,,GREECE: EDHESSA/ KILKIS,41.004,22.3,13,5.9,7,1,1,60,2,,1,,,,2
1990,12,22,17,27,54.8,,COSTA RICA: ALAJUELA/ SANTIAGO DE PURISCAL,9.869,-84.302,17,5.7,8,2,1,350,3,19.5,3,,,,
1990,12,30,19,14,18.9,,PAPUA NEW GUINEA: NEW BRITAIN,-5.097,150.967,179,7.5,,,,,,,1,,,,
1991,1,5,14,57,11.5,,MYANMAR (BURMA): THABEIKKYIN/ MANDALAY,23.613,95.901,20,7.1,,,,,,,1,,,32,1
1991,1,31,23,3,33.6,,AFGHANISTAN: BADAKHSTAN/ BAGHLAN/ LAGHMAN/ NAGARHAR,35.993,70.423,142,6.4,7,848,3,200,3,36,4,,3,2000,4
1991,2,9,16,18,58.3,Tsu,SOLOMON ISLANDS,-9.929,159.139,10,6.9,,,,,,,1,,,,
1991,2,13,15,49,38.9,,FRANCE,44.885,6.76,5,3.8,,9,1,,,,1,,,,
1991,2,16,1,23,40.4,Tsu,RUSSIA: KURIL ISLANDS,48.268,154.328,39,5.7,,,,,,,,,,,
1991,2,21,2,35,34,Tsu,BERING SEA,58.427,-175.45,20,6.7,,,,,,,,,,,
1991,2,25,14,30,27.6,,CHINA: S XINJIANG: KALPIN,40.386,78.959,21,6.1,,,,3,1,,2,8561,4,,
1991,3,25,18,2,41.5,,CHINA: NE/ DATONG,39.887,113.923,10,5.5,,,,131,3,,2,1328,4,,
1991,4,4,15,23,20.7,,PERU: RIOJA/ NEUVA CAJAMARCA,-6.038,-77.13,21,6.4,5,,,10,1,,1,,,15,1
1991,4,5,4,19,49.5,,PERU: RIOJA/ MOYOBAMBA/ NUEVA CAJAMARCA,-5.982,-77.094,20,6.7,7,53,2,252,3,,3,,,8063,4
1991,4,18,9,18,30.4,,AFGHANISTAN: BADAKHSTAN PROVINCE,37.457,68.273,33,5.1,7,,2,,3,,3,,,1000,3
1991,4,20,17,8,20.2,,AFGHANISTAN: HINDU KUSH: BADAKHSTAN/ KABUL,36.416,70.912,33,4.1,,,,,,,1,,,100,2
1991,4,22,21,56,51.8,Tsu,COSTA RICA: LIMON/ PANDORA,9.685,-83.073,10,7.6,10,87,2,,,510,4,,,,
1991,4,24,10,54,35.7,,TURKEY: ERZURUM PROVINCE,39.597,41.118,33,4.5,,1,1,3,1,,1,,,,2
1991,4,29,9,12,48.1,,GEORGIA: DZHAVA/ CHIATURA/ AMBROLAURI,42.453,43.673,17,7,9,270,3,,,1700,4,,4,,
1991,5,4,3,42,54.5,,PANAMA: CHANGUINOLA/ ALMIRANTE/ BOCAS DEL TORO,9.542,-82.418,10,6.2,,,,36,1,,2,,,,
1991,5,15,14,28,50.1,,GEORGIA: KHEKHETI,42.565,43.349,14,4.9,5,,1,,,,1,45,1,,
1991,5,26,10,59,48.9,,MALAYSIA: KALIMANTAN: RANAU,5.865,116.746,33,4.5,,1,1,,,,1,,,,
1991,6,15,0,59,20.3,,GEORGIA: DZHAVA/ TSKHINVALI/ OSSETIA,42.461,44.009,9,6.1,8,8,1,200,3,,3,,,,
1991,6,15,11,15,28,,PHILIPPINES: LUZON: MANILA/ PINATUBO ERUPTION,15.119,120.355,10,5.5,,,,,,,,,,,
1991,6,16,11,7,10.6,,TURKEY: KAGIZMAN,39.984,42.875,26,4.5,,,,,,,2,,,,
1991,6,20,5,18,52.5,,INDONESIA: MINAHASSA: GORONTALO/ MAMADO,1.196,122.787,31,7.5,6,,,,,,3,,,1500,4
1991,6,28,14,43,54.5,,CALIFORNIA: ARCADIA/ GLENDALE/ LOS ANGELES,34.262,-118.002,11,5.1,7,2,1,104,3,33.5,4,,,,
1991,7,4,11,43,10.4,,INDONESIA: TIMOR: KALABAHI/ DILI,-8.099,124.681,29,6.5,,28,1,181,3,7.7,3,1150,4,,
1991,7,12,10,42,21.2,,ROMANIA: BANLOC/ DETA/ TIMISOARA,45.364,21.057,11,5.6,8,2,1,30,2,,1,,,,2
1991,7,18,11,56,30.6,,ROMANIA: ORSAVA,44.888,22.407,12,5.6,8,,,,,,2,,,615,3
1991,7,23,19,44,50.2,,PERU: MACA/ CHIVAY/ YANQUE,-15.679,-71.574,5,4.7,5,92,2,30,1,,2,,3,,
1991,7,24,9,45,41.8,,IRAQ: ARBIL/ DIBS,36.52,44.066,26,5.1,8,20,1,,3,,2,100,2,100,2
1991,8,9,9,33,49.6,,COSTA RICA: CARTAGO,9.737,-84.054,5,4.7,,,,,,,1,,,30,1
1991,8,17,6,18,34,,VENEZUELA: BARQUISIMETO,10.045,-69.948,10,5.2,5,,,,,,2,,,100,2
1991,8,17,19,29,40,,CALIFORNIA: HONEYDEW/ WHITETHORN/ PETROLIA,40.235,-124.348,12,6.2,7,,,,,,2,,,,
1991,9,8,13,50,30.8,,NEW ZEALAND: WELLINGTON/ WANGANUI,-40.25,175.053,88,5.6,,,,,,,2,,,,3
1991,9,18,9,48,13.1,,GUATEMALA: GUATEMALA CITY/ PACHUTA/ SOLOLA,14.646,-90.986,5,6.2,6,25,1,200,3,,3,,,,
1991,10,14,15,58,12.7,Tsu,SOLOMON ISLANDS,-9.094,158.442,23,7.2,,,,,,,,,,,
1991,10,19,21,23,14.3,,INDIA: CHAMOLI/ UTTARKASHI/ NEW DELHI/ CHANDIGARH,30.78,78.774,10,7,8,2000,4,1800,4,60,4,7500,4,7500,4
1991,11,4,1,50,31.6,,IRAN: BEHBAHAN,30.666,50.218,39,5.4,,,,51,2,,2,290,3,,
1991,11,8,15,13,44.1,,INDIA: JODHPUR/ JAISALMER,26.323,70.607,22,5,,,,,,,1,,,,
1991,11,19,22,28,51,,COLOMBIA: CHACO/ BUENAVENTURA/ CALI,4.554,-77.442,21,6.4,6,2,1,,,,1,,,28,1
1991,11,22,0,40,23.9,,YEMEN: WESTERN ARABIAN PENINSULA,13.887,44.068,10,4.7,,11,1,40,1,,2,17,1,87,2
1991,11,28,17,19,55.5,,IRAN: RUDBAR/ RASHT,36.924,49.603,16,5,,1,1,70,2,,2,,,,
1991,12,2,8,49,40.2,,ROMANIA: VOITEG/ DETA/ BANLOC,45.498,21.115,9,5.5,8,,,,2,,2,,,5000,2
1991,12,22,8,43,13.4,Tsu,RUSSIA: KAMCHATKA/ KURIL ISLANDS,45.533,151.021,24,7.6,,,,,,,,,,,
1992,1,5,6,30,17,Tsu,CHINA: S. CHINA SEA,18,108,8,3.7,,,,,,,,,,,
1992,2,1,19,4,4.5,,JAPAN: HONSHU: TOKYO,35.106,139.644,100,5.6,,,,37,1,,1,,,,
1992,2,4,1,58,39.7,,INDONESIA: JAWA/ BREBES,-7.138,109.067,58,4.4,,,,1,1,,3,800,3,700,3
1992,3,4,11,57,53,,IRAN: LORDEGAN ARDAL AREA,31.726,50.778,18,4.6,,6,1,50,1,,2,300,3,,
1992,3,13,17,18,39.9,,TURKEY: ERZINCAN,39.71,39.605,27,6.9,8,653,3,2000,4,750,4,,,8057,4
1992,4,13,1,20,0.8,,THE NETHERLANDS: ROERMOND; GERMANY: BONN/ HEINSBERG,51.153,5.798,21,5.2,8,1,1,45,1,100,4,,,,
1992,4,23,4,50,23.2,,CALIFORNIA: JOSHUA TREE/ ANGELUS OAKS,33.961,-116.318,12,6.3,7,,,32,1,,2,,,,
1992,4,25,18,6,4.2,Tsu,CALIFORNIA: HUMBOLDT COUNTY: FERNDALE/ PETROLIA,40.368,-124.316,15,7.1,8,,,98,2,75,4,,,,
1992,5,15,8,8,2.9,,KYRGYZSTAN: OSH; UZBEKISTAN: ANDIZHAN,41.019,72.429,50,6.2,7,4,1,,,31,4,5500,4,4000,4
1992,5,17,10,15,31.3,Tsu,PHILIPPINES: MINDANAO/ TANDAG/ BISLIG,7.191,126.762,33,7.5,,,,,,,1,,,,
1992,5,20,12,20,32.8,,PAKISTAN: PESHAWAR/ KOHAT/ SHAKKAR KHEL,33.377,71.317,16,6,,36,1,100,2,,2,400,3,,
1992,5,25,16,55,4.1,,CUBA: PILON/ MANZANILLO,19.613,-77.872,23,7,,,,40,1,,2,,,820,3
1992,5,27,5,13,38.8,Tsu,SOLOMON ISLANDS: SANTA CRUZ ISLANDS,-11.122,165.239,19,7,,,,,,,,,,,
1992,6,28,11,57,34.1,,CALIFORNIA: LANDERS/ YUCCA VALLEY,34.201,-116.436,1,7.6,9,3,1,400,3,92,4,,,,
1992,6,28,15,5,30.7,,CALIFORNIA: BIG BEAR LAKE/ BIG BEAR CITY,34.203,-116.827,5,6.7,8,,,,2,,2,,,,
1992,6,29,10,14,22.2,,NEVADA-CALIFORNIA BORDER: NEVADA TEST SITE,36.705,-116.293,9,5.4,,,,,,,2,,,,
1992,7,18,8,36,58.7,Tsu,JAPAN: HONSHU ISLAND,39.419,143.33,29,7,,,,,,,,,,,
1992,8,11,15,14,55.1,Tsu,JAPAN: HONSHU: S,32.536,141.641,16,6.3,,,,,,,,,,,
1992,8,19,2,4,37.4,,KYRGYZSTAN: TOLUK,42.142,73.575,27,7.5,9,75,2,,,130,4,8200,4,,
1992,8,28,0,50,50.4,,PAKISTAN: KALAT,29.087,66.74,9,5.5,,4,1,200,3,,2,,3,,
1992,9,2,0,16,1.6,Tsu,NICARAGUA: MASACHAPA; COSTA RICA,11.742,-87.34,45,7.2,,,1,,,,,,,,
1992,9,8,0,38,15.4,,IRAN: FIRUZABAD,29.134,52.187,18,4.7,,1,1,11,1,,2,200,3,,
1992,9,11,3,57,26.5,,CONGO: KABALO,-6.087,26.651,11,7,,8,1,37,1,,1,,2,,
1992,10,12,13,9,55.5,,EGYPT: CAIRO,29.778,31.144,22,5.3,,545,3,6512,4,1200,4,9350,4,9350,4
1992,10,17,8,32,40.5,,COLOMBIA: MURINDO/ CALI,6.845,-76.806,14,7,,,,20,1,,2,,3,,
1992,10,18,15,11,59.1,,COLOMBIA: MURINDO/ APARTADO/ MEDELLIN,7.075,-76.862,10,7.4,,11,1,115,2,,2,,2,,
1992,12,12,5,29,26.3,Tsu,INDONESIA: FLORES REGION/ MAUMERE/ BABI,-8.48,121.896,28,7.8,,1000,4,500,3,100,4,31785,4,,
1993,1,15,11,6,5.9,,JAPAN: HOKKADIO/ KUSHIRO/ HACHINOHE/ HONSHU,43.3,143.691,102,7.6,6,2,1,,,358,4,,,,
1993,1,26,20,32,6.9,,CHINA: YUNNAN PROVINCE,23.027,101.062,33,5.6,,,,66,2,,3,28417,4,28417,4
1993,1,27,10,27,5.6,,IRAN: NEHBANDAN,32.104,60.088,33,5.1,,,,,,,1,,,,
1993,2,7,13,27,42,Tsu,JAPAN: HONSHU: ISHIKAWA/ TOYAMA/ NIIGATA,37.634,137.245,11,6.3,,,,,,,1,,,,
1993,3,12,14,1,35.4,,FIJI ISLANDS: FUTUNA ISLAND,-14.385,-178.252,10,6.4,,5,1,,,,2,,,,
1993,3,20,14,51,59.7,,CHINA: TIBET (XIZANG PROVINCE): NGAMRING,29.084,87.333,12,6.2,,2,1,3,1,,1,,,,
1993,3,25,13,34,35.4,,WASHINGTON-OREGON BORDER,45.035,-122.607,21,5.6,7,,,,,28.4,4,,,,
1993,3,26,22,52,46.9,,IRAN: BOVIR AHMADI VA KOHKILUYEH,30.692,50.886,30,5.1,,,,,,,2,,,,
1993,4,18,9,16,23.2,,PERU: LIMA,-11.652,-76.53,106,6.3,,6,1,,,,1,,,,
